nb_compo_lle,f1_scores_lle,accuracy_scores_lle,elapsed_dr_lle,elapsed_clf_lle,elapsed_tot_lle,nb_compo_mlle,f1_scores_mlle,accuracy_scores_mlle,elapsed_dr_mlle,elapsed_clf_mlle,elapsed_tot_mlle,f1_scores_raw,accuracy_scores_raw,elapsed_times_raw
27,0.816173277821767,0.8163265306122449,9.244261741638184,0.7355751991271973,9.97983694076538,27,0.857023660528041,0.8571428571428571,11.723848581314087,0.6940619945526123,12.4179105758667,0.8333333333333334,0.8367346938775511,0.8650400638580322
28,0.816173277821767,0.8163265306122449,9.268565654754639,0.7004680633544922,9.96903371810913,28,0.8367346938775511,0.8367346938775511,11.684265851974487,0.6555018424987793,12.339767694473267,0.8333333333333334,0.8367346938775511,0.8650400638580322
29,0.816173277821767,0.8163265306122449,9.246748685836792,0.7550613880157471,10.001810073852539,29,0.8367346938775511,0.8367346938775511,11.702860832214355,0.7063465118408203,12.409207344055176,0.8333333333333334,0.8367346938775511,0.8650400638580322
30,0.816173277821767,0.8163265306122449,9.268515825271606,0.7459259033203125,10.014441728591919,30,0.8367346938775511,0.8367346938775511,12.723509550094604,0.6979272365570068,13.421436786651611,0.8333333333333334,0.8367346938775511,0.8650400638580322
31,0.816173277821767,0.8163265306122449,9.248796701431274,0.7666378021240234,10.015434503555298,31,0.8367346938775511,0.8367346938775511,12.768138408660889,0.7033593654632568,13.471497774124146,0.8333333333333334,0.8367346938775511,0.8650400638580322
32,0.816173277821767,0.8163265306122449,9.25836968421936,0.7578451633453369,10.016214847564697,32,0.8367346938775511,0.8367346938775511,11.82172155380249,0.6992688179016113,12.520990371704102,0.8333333333333334,0.8367346938775511,0.8650400638580322
33,0.816173277821767,0.8163265306122449,9.26697301864624,0.7774612903594971,10.044434309005737,33,0.8367346938775511,0.8367346938775511,11.779097318649292,0.7181453704833984,12.49724268913269,0.8333333333333334,0.8367346938775511,0.8650400638580322
34,0.816173277821767,0.8163265306122449,9.252120733261108,0.7650327682495117,10.01715350151062,34,0.8367346938775511,0.8367346938775511,11.812910079956055,0.7135374546051025,12.526447534561157,0.8333333333333334,0.8367346938775511,0.8650400638580322
35,0.8367346938775511,0.8367346938775511,9.268258810043335,0.7726962566375732,10.040955066680908,35,0.8367346938775511,0.8367346938775511,11.837295532226562,0.7197885513305664,12.557084083557129,0.8333333333333334,0.8367346938775511,0.8650400638580322
36,0.8367346938775511,0.8367346938775511,9.271569728851318,0.774165153503418,10.045734882354736,36,0.8367346938775511,0.8367346938775511,11.846530199050903,0.7210407257080078,12.567570924758911,0.8333333333333334,0.8367346938775511,0.8650400638580322
37,0.8367346938775511,0.8367346938775511,9.27706003189087,0.7903592586517334,10.067419290542603,37,0.8367346938775511,0.8367346938775511,11.829093217849731,0.7395751476287842,12.568668365478516,0.8333333333333334,0.8367346938775511,0.8650400638580322
38,0.8367346938775511,0.8367346938775511,9.269631624221802,0.7795977592468262,10.049229383468628,38,0.8367346938775511,0.8367346938775511,11.820101976394653,0.7329139709472656,12.553015947341919,0.8333333333333334,0.8367346938775511,0.8650400638580322
39,0.8367346938775511,0.8367346938775511,9.292093753814697,0.7996377944946289,10.091731548309326,39,0.8367346938775511,0.8367346938775511,11.817864656448364,0.7402133941650391,12.558078050613403,0.8333333333333334,0.8367346938775511,0.8650400638580322
40,0.8367346938775511,0.8367346938775511,9.286984920501709,0.7789506912231445,10.065935611724854,40,0.816326530612245,0.8163265306122449,11.875449180603027,0.7363991737365723,12.6118483543396,0.8333333333333334,0.8367346938775511,0.8650400638580322
