nb_compo_lle,f1_scores_lle,accuracy_scores_lle,elapsed_dr_lle,elapsed_clf_lle,elapsed_tot_lle,nb_compo_mlle,f1_scores_mlle,accuracy_scores_mlle,elapsed_dr_mlle,elapsed_clf_mlle,elapsed_tot_mlle,f1_scores_raw,accuracy_scores_raw,elapsed_times_raw
11,0.7346938775510204,0.7346938775510204,8.062506914138794,1.0937798023223877,9.156286716461182,11,0.8363251655177122,0.8367346938775511,8.765628814697266,0.7656383514404297,9.531267166137695,0.888888888888889,0.8979591836734694,1.203141689300537
12,0.7959183673469388,0.7959183673469388,8.03124475479126,1.1249721050262451,9.156216859817505,12,0.857023660528041,0.8571428571428571,8.78126049041748,0.7499809265136719,9.531241416931152,0.888888888888889,0.8979591836734694,1.203141689300537
13,0.7954064568971401,0.7959183673469388,8.062533378601074,1.2343690395355225,9.296902418136597,13,0.8363251655177122,0.8367346938775511,8.874988794326782,0.7812473773956299,9.656236171722412,0.888888888888889,0.8979591836734694,1.203141689300537
14,0.6936221297029451,0.6938775510204082,8.031214952468872,1.265641689300537,9.29685664176941,14,0.857023660528041,0.8571428571428571,8.890625715255737,0.7812542915344238,9.671880006790161,0.888888888888889,0.8979591836734694,1.203141689300537
15,0.7544877482765681,0.7551020408163265,8.046872615814209,1.312497854232788,9.359370470046997,15,0.816173277821767,0.8163265306122449,8.890620946884155,0.796863317489624,9.68748426437378,0.888888888888889,0.8979591836734694,1.203141689300537
16,0.7743806956744962,0.7755102040816326,8.187503099441528,1.3124887943267822,9.49999189376831,16,0.8363251655177122,0.8367346938775511,8.953135967254639,0.8125073909759521,9.76564335823059,0.888888888888889,0.8979591836734694,1.203141689300537
17,0.7283365207443697,0.7346938775510204,8.218750953674316,1.328125238418579,9.546876192092896,17,0.8154023873700423,0.8163265306122449,8.93749737739563,0.8749911785125732,9.812488555908203,0.888888888888889,0.8979591836734694,1.203141689300537
18,0.6693465264893836,0.673469387755102,8.171876192092896,1.4374995231628418,9.609375715255737,18,0.8363251655177122,0.8367346938775511,9.046873807907104,0.8437504768371582,9.890624284744263,0.888888888888889,0.8979591836734694,1.203141689300537
19,0.7299823100487552,0.7346938775510204,8.171875238418579,1.4062516689300537,9.578126907348633,19,0.8367346938775511,0.8367346938775511,9.015649557113647,0.8750007152557373,9.890650272369385,0.888888888888889,0.8979591836734694,1.203141689300537
20,0.6608022519352569,0.673469387755102,8.171880722045898,1.4062485694885254,9.578129291534424,20,0.8363251655177122,0.8367346938775511,9.046839952468872,0.8437671661376953,9.890607118606567,0.888888888888889,0.8979591836734694,1.203141689300537
